標號,時間,類型,交易對,金額,資費差,before倉位餘額,after倉位餘額,before現金餘額,after現金餘額,總餘額
196,2025-03-07 08:00:00,資金費率,XCNUSDT_binance_bybit,0.93,0.00056646,9900.0,9900.0,1237.15,1238.08,11138.08
197,2025-03-07 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.38,-0.00022847,9900.0,9900.0,1238.08,1237.71,11137.71
198,2025-03-07 08:00:00,離場,ETHWUSDT_binance_bybit,3300.0,-,9900.0,6600.0,1237.71,4537.71,11137.71
199,2025-03-07 08:00:00,離場手續費,ETHWUSDT_binance_bybit,-2.31,-,6600.0,6600.0,4537.71,4535.4,11135.4
199,2025-03-07 08:00:00,進場,ATHUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,4535.4,1235.4,11135.4
200,2025-03-07 08:00:00,進場手續費,ATHUSDT_binance_bybit,-2.31,-,9900.0,9900.0,1235.4,1233.09,11133.09
200,2025-03-08 08:00:00,資金費率,XCNUSDT_binance_bybit,0.51,0.0003106,9900.0,9900.0,1233.09,1233.6,11133.6
201,2025-03-08 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,2.02e-06,9900.0,9900.0,1233.6,1233.6,11133.6
202,2025-03-08 08:00:00,資金費率,ATHUSDT_binance_bybit,1.72,0.00104477,9900.0,9900.0,1233.6,1235.33,11135.33
203,2025-03-09 08:00:00,資金費率,XCNUSDT_binance_bybit,1.62,0.00097911,9900.0,9900.0,1235.33,1236.94,11136.94
204,2025-03-09 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.11,-6.58e-05,9900.0,9900.0,1236.94,1236.83,11136.83
205,2025-03-09 08:00:00,資金費率,ATHUSDT_binance_bybit,9.69,0.00587341,9900.0,9900.0,1236.83,1246.53,11146.53
206,2025-03-10 08:00:00,資金費率,XCNUSDT_binance_bybit,3.63,0.00219932,9900.0,9900.0,1246.53,1250.15,11150.15
207,2025-03-10 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.06,-3.889e-05,9900.0,9900.0,1250.15,1250.09,11150.09
208,2025-03-10 08:00:00,資金費率,ATHUSDT_binance_bybit,2.01,0.00122054,9900.0,9900.0,1250.09,1252.1,11152.1
209,2025-03-11 08:00:00,資金費率,XCNUSDT_binance_bybit,0.56,0.0003403,9900.0,9900.0,1252.1,1252.67,11152.67
210,2025-03-11 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1252.67,1252.67,11152.67
211,2025-03-11 08:00:00,資金費率,ATHUSDT_binance_bybit,4.67,0.0028329,9900.0,9900.0,1252.67,1257.34,11157.34
212,2025-03-12 08:00:00,資金費率,XCNUSDT_binance_bybit,2.46,0.00149106,9900.0,9900.0,1257.34,1259.8,11159.8
213,2025-03-12 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1259.8,1259.8,11159.8
214,2025-03-12 08:00:00,資金費率,ATHUSDT_binance_bybit,2.0,0.00120956,9900.0,9900.0,1259.8,1261.8,11161.8
215,2025-03-13 08:00:00,資金費率,XCNUSDT_binance_bybit,1.74,0.00105435,9900.0,9900.0,1261.8,1263.54,11163.54
216,2025-03-13 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.18,-0.00010885,9900.0,9900.0,1263.54,1263.36,11163.36
217,2025-03-13 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.49,-0.00029468,9900.0,9900.0,1263.36,1262.87,11162.87
218,2025-03-14 08:00:00,資金費率,XCNUSDT_binance_bybit,2.03,0.00123286,9900.0,9900.0,1262.87,1264.9,11164.9
219,2025-03-14 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.15,-9.1e-05,9900.0,9900.0,1264.9,1264.75,11164.75
220,2025-03-14 08:00:00,資金費率,ATHUSDT_binance_bybit,0.05,2.985e-05,9900.0,9900.0,1264.75,1264.8,11164.8
221,2025-03-15 08:00:00,資金費率,XCNUSDT_binance_bybit,5.59,0.00338887,9900.0,9900.0,1264.8,1270.39,11170.39
222,2025-03-15 08:00:00,資金費率,GOATUSDT_binance_bybit,0.14,8.272e-05,9900.0,9900.0,1270.39,1270.53,11170.53
223,2025-03-15 08:00:00,資金費率,ATHUSDT_binance_bybit,1.35,0.00082005,9900.0,9900.0,1270.53,1271.88,11171.88
224,2025-03-16 08:00:00,資金費率,XCNUSDT_binance_bybit,3.34,0.00202549,9900.0,9900.0,1271.88,1275.23,11175.23
225,2025-03-16 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1275.23,1275.23,11175.23
226,2025-03-16 08:00:00,資金費率,ATHUSDT_binance_bybit,0.71,0.00043212,9900.0,9900.0,1275.23,1275.94,11175.94
227,2025-03-17 08:00:00,資金費率,XCNUSDT_binance_bybit,6.0,0.0036346,9900.0,9900.0,1275.94,1281.94,11181.94
228,2025-03-17 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.53,-0.00032191,9900.0,9900.0,1281.94,1281.4,11181.4
229,2025-03-17 08:00:00,資金費率,ATHUSDT_binance_bybit,0.97,0.00058812,9900.0,9900.0,1281.4,1282.38,11182.38
230,2025-03-18 08:00:00,資金費率,XCNUSDT_binance_bybit,3.48,0.00211182,9900.0,9900.0,1282.38,1285.86,11185.86
231,2025-03-18 08:00:00,資金費率,GOATUSDT_binance_bybit,0.27,0.00016536,9900.0,9900.0,1285.86,1286.13,11186.13
232,2025-03-18 08:00:00,資金費率,ATHUSDT_binance_bybit,1.69,0.00102239,9900.0,9900.0,1286.13,1287.82,11187.82
233,2025-03-19 08:00:00,資金費率,XCNUSDT_binance_bybit,2.69,0.00163114,9900.0,9900.0,1287.82,1290.51,11190.51
234,2025-03-19 08:00:00,資金費率,GOATUSDT_binance_bybit,0.9,0.00054472,9900.0,9900.0,1290.51,1291.41,11191.41
235,2025-03-19 08:00:00,資金費率,ATHUSDT_binance_bybit,1.44,0.00087165,9900.0,9900.0,1291.41,1292.85,11192.85
236,2025-03-20 08:00:00,資金費率,XCNUSDT_binance_bybit,1.88,0.00114155,9900.0,9900.0,1292.85,1294.73,11194.73
237,2025-03-20 08:00:00,資金費率,GOATUSDT_binance_bybit,0.41,0.00024707,9900.0,9900.0,1294.73,1295.14,11195.14
238,2025-03-20 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.07,-4.11e-05,9900.0,9900.0,1295.14,1295.07,11195.07
239,2025-03-21 08:00:00,資金費率,XCNUSDT_binance_bybit,5.31,0.00321593,9900.0,9900.0,1295.07,1300.38,11200.38
240,2025-03-21 08:00:00,資金費率,GOATUSDT_binance_bybit,0.12,7.464e-05,9900.0,9900.0,1300.38,1300.5,11200.5
241,2025-03-21 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.49,-0.0003,9900.0,9900.0,1300.5,1300.01,11200.01
242,2025-03-22 08:00:00,資金費率,XCNUSDT_binance_bybit,3.45,0.0020935,9900.0,9900.0,1300.01,1303.46,11203.46
243,2025-03-22 08:00:00,資金費率,GOATUSDT_binance_bybit,0.49,0.00029775,9900.0,9900.0,1303.46,1303.95,11203.95
244,2025-03-22 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.48,-0.00029319,9900.0,9900.0,1303.95,1303.47,11203.47
245,2025-03-23 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.18,-0.00010628,9900.0,9900.0,1303.47,1303.29,11203.29
246,2025-03-23 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1303.29,1303.29,11203.29
247,2025-03-23 08:00:00,資金費率,ATHUSDT_binance_bybit,0.12,7.396e-05,9900.0,9900.0,1303.29,1303.41,11203.41
248,2025-03-24 08:00:00,資金費率,XCNUSDT_binance_bybit,2.96,0.0017931,9900.0,9900.0,1303.41,1306.37,11206.37
249,2025-03-24 08:00:00,資金費率,GOATUSDT_binance_bybit,0.96,0.00058324,9900.0,9900.0,1306.37,1307.34,11207.34
250,2025-03-24 08:00:00,資金費率,ATHUSDT_binance_bybit,0.79,0.00047668,9900.0,9900.0,1307.34,1308.12,11208.12
251,2025-03-25 08:00:00,資金費率,XCNUSDT_binance_bybit,2.49,0.00151167,9900.0,9900.0,1308.12,1310.62,11210.62
252,2025-03-25 08:00:00,資金費率,GOATUSDT_binance_bybit,0.09,5.42e-05,9900.0,9900.0,1310.62,1310.71,11210.71
253,2025-03-25 08:00:00,資金費率,ATHUSDT_binance_bybit,0.24,0.00014619,9900.0,9900.0,1310.71,1310.95,11210.95
254,2025-03-26 08:00:00,資金費率,XCNUSDT_binance_bybit,3.52,0.00213596,9900.0,9900.0,1310.95,1314.47,11214.47
255,2025-03-26 08:00:00,資金費率,GOATUSDT_binance_bybit,0.55,0.0003321,9900.0,9900.0,1314.47,1315.02,11215.02
256,2025-03-26 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.18,-0.00011087,9900.0,9900.0,1315.02,1314.84,11214.84
257,2025-03-27 08:00:00,資金費率,XCNUSDT_binance_bybit,6.54,0.00396524,9900.0,9900.0,1314.84,1321.38,11221.38
258,2025-03-27 08:00:00,資金費率,GOATUSDT_binance_bybit,1.0,0.00060753,9900.0,9900.0,1321.38,1322.38,11222.38
259,2025-03-27 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.48,-0.00029376,9900.0,9900.0,1322.38,1321.9,11221.9
260,2025-03-28 08:00:00,資金費率,XCNUSDT_binance_bybit,2.79,0.00169056,9900.0,9900.0,1321.9,1324.69,11224.69
261,2025-03-28 08:00:00,資金費率,GOATUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1324.69,1324.69,11224.69
262,2025-03-28 08:00:00,資金費率,ATHUSDT_binance_bybit,1.96,0.00118711,9900.0,9900.0,1324.69,1326.64,11226.64
263,2025-03-29 08:00:00,資金費率,XCNUSDT_binance_bybit,0.85,0.00051341,9900.0,9900.0,1326.64,1327.49,11227.49
264,2025-03-29 08:00:00,資金費率,GOATUSDT_binance_bybit,1.72,0.00104246,9900.0,9900.0,1327.49,1329.21,11229.21
265,2025-03-29 08:00:00,資金費率,ATHUSDT_binance_bybit,1.51,0.000917,9900.0,9900.0,1329.21,1330.72,11230.72
266,2025-03-30 08:00:00,資金費率,XCNUSDT_binance_bybit,1.87,0.00113518,9900.0,9900.0,1330.72,1332.6,11232.6
267,2025-03-30 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.52,-0.0003175,9900.0,9900.0,1332.6,1332.07,11232.07
268,2025-03-30 08:00:00,資金費率,ATHUSDT_binance_bybit,2.54,0.00154191,9900.0,9900.0,1332.07,1334.62,11234.62
269,2025-03-31 08:00:00,資金費率,XCNUSDT_binance_bybit,4.03,0.00244488,9900.0,9900.0,1334.62,1338.65,11238.65
270,2025-03-31 08:00:00,資金費率,GOATUSDT_binance_bybit,0.31,0.00019033,9900.0,9900.0,1338.65,1338.97,11238.97
271,2025-03-31 08:00:00,資金費率,ATHUSDT_binance_bybit,1.38,0.00083618,9900.0,9900.0,1338.97,1340.35,11240.35
272,2025-04-01 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.36,-0.00022089,9900.0,9900.0,1340.35,1339.98,11239.98
273,2025-04-01 08:00:00,資金費率,GOATUSDT_binance_bybit,0.09,5.262e-05,9900.0,9900.0,1339.98,1340.07,11240.07
274,2025-04-01 08:00:00,資金費率,ATHUSDT_binance_bybit,0.36,0.00021789,9900.0,9900.0,1340.07,1340.43,11240.43
275,2025-04-02 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.49,-0.0003,9900.0,9900.0,1340.43,1339.93,11239.93
276,2025-04-02 08:00:00,資金費率,GOATUSDT_binance_bybit,0.65,0.00039598,9900.0,9900.0,1339.93,1340.59,11240.59
277,2025-04-02 08:00:00,資金費率,ATHUSDT_binance_bybit,0.43,0.00026074,9900.0,9900.0,1340.59,1341.02,11241.02
278,2025-04-03 08:00:00,資金費率,XCNUSDT_binance_bybit,1.9,0.00115131,9900.0,9900.0,1341.02,1342.92,11242.92
279,2025-04-03 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.46,-0.00027728,9900.0,9900.0,1342.92,1342.46,11242.46
280,2025-04-03 08:00:00,資金費率,ATHUSDT_binance_bybit,-1.93,-0.00116974,9900.0,9900.0,1342.46,1340.53,11240.53
281,2025-04-04 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.35,-0.00021411,9900.0,9900.0,1340.53,1340.18,11240.18
282,2025-04-04 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.05,-2.85e-05,9900.0,9900.0,1340.18,1340.13,11240.13
283,2025-04-04 08:00:00,資金費率,ATHUSDT_binance_bybit,1.33,0.00080424,9900.0,9900.0,1340.13,1341.46,11241.46
284,2025-04-05 08:00:00,資金費率,XCNUSDT_binance_bybit,0.35,0.00021344,9900.0,9900.0,1341.46,1341.81,11241.81
285,2025-04-05 08:00:00,資金費率,GOATUSDT_binance_bybit,1.03,0.00062342,9900.0,9900.0,1341.81,1342.84,11242.84
286,2025-04-05 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.29,-0.00017668,9900.0,9900.0,1342.84,1342.54,11242.54
287,2025-04-06 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.49,-0.0003,9900.0,9900.0,1342.54,1342.05,11242.05
288,2025-04-06 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.05,-3.285e-05,9900.0,9900.0,1342.05,1342.0,11242.0
289,2025-04-06 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.45,-0.00027015,9900.0,9900.0,1342.0,1341.55,11241.55
290,2025-04-07 08:00:00,資金費率,XCNUSDT_binance_bybit,0.25,0.0001509,9900.0,9900.0,1341.55,1341.8,11241.8
291,2025-04-07 08:00:00,資金費率,GOATUSDT_binance_bybit,-0.49,-0.00029522,9900.0,9900.0,1341.8,1341.31,11241.31
292,2025-04-07 08:00:00,資金費率,ATHUSDT_binance_bybit,1.28,0.00077596,9900.0,9900.0,1341.31,1342.59,11242.59
293,2025-04-08 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.49,-0.0003,9900.0,9900.0,1342.59,1342.1,11242.1
294,2025-04-08 08:00:00,資金費率,GOATUSDT_binance_bybit,-1.31,-0.00079515,9900.0,9900.0,1342.1,1340.78,11240.78
295,2025-04-08 08:00:00,資金費率,ATHUSDT_binance_bybit,0.93,0.00056127,9900.0,9900.0,1340.78,1341.71,11241.71
296,2025-04-08 08:00:00,離場,GOATUSDT_binance_bybit,3300.0,-,9900.0,6600.0,1341.71,4641.71,11241.71
297,2025-04-08 08:00:00,離場手續費,GOATUSDT_binance_bybit,-2.31,-,6600.0,6600.0,4641.71,4639.4,11239.4
297,2025-04-08 08:00:00,進場,SYRUPUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,4639.4,1339.4,11239.4
298,2025-04-08 08:00:00,進場手續費,SYRUPUSDT_binance_bybit,-2.31,-,9900.0,9900.0,1339.4,1337.09,11237.09
298,2025-04-09 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.49,-0.0003,9900.0,9900.0,1337.09,1336.6,11236.6
299,2025-04-09 08:00:00,資金費率,ATHUSDT_binance_bybit,0.81,0.00048855,9900.0,9900.0,1336.6,1337.4,11237.4
300,2025-04-09 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1337.4,1337.4,11237.4
301,2025-04-10 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.34,-0.00020433,9900.0,9900.0,1337.4,1337.06,11237.06
302,2025-04-10 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.03,-1.653e-05,9900.0,9900.0,1337.06,1337.04,11237.04
303,2025-04-10 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1337.04,1337.04,11237.04
304,2025-04-11 08:00:00,資金費率,XCNUSDT_binance_bybit,38.04,0.02305427,9900.0,9900.0,1337.04,1375.08,11275.08
305,2025-04-11 08:00:00,資金費率,ATHUSDT_binance_bybit,0.55,0.00033516,9900.0,9900.0,1375.08,1375.63,11275.63
306,2025-04-11 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1375.63,1375.63,11275.63
307,2025-04-12 08:00:00,資金費率,XCNUSDT_binance_bybit,51.09,0.03096409,9900.0,9900.0,1375.63,1426.72,11326.72
308,2025-04-12 08:00:00,資金費率,ATHUSDT_binance_bybit,-0.21,-0.0001281,9900.0,9900.0,1426.72,1426.51,11326.51
309,2025-04-12 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1426.51,1426.51,11326.51
310,2025-04-13 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.64,-0.00099275,9900.0,9900.0,1426.51,1424.87,11324.87
311,2025-04-13 08:00:00,資金費率,ATHUSDT_binance_bybit,0.71,0.00043078,9900.0,9900.0,1424.87,1425.58,11325.58
312,2025-04-13 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1425.58,1425.58,11325.58
313,2025-04-14 08:00:00,資金費率,XCNUSDT_binance_bybit,0.54,0.00032741,9900.0,9900.0,1425.58,1426.12,11326.12
314,2025-04-14 08:00:00,資金費率,ATHUSDT_binance_bybit,1.52,0.00092053,9900.0,9900.0,1426.12,1427.64,11327.64
315,2025-04-14 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1427.64,1427.64,11327.64
316,2025-04-15 08:00:00,資金費率,XCNUSDT_binance_bybit,0.82,0.00049932,9900.0,9900.0,1427.64,1428.47,11328.47
317,2025-04-15 08:00:00,資金費率,ATHUSDT_binance_bybit,0.31,0.00018926,9900.0,9900.0,1428.47,1428.78,11328.78
318,2025-04-15 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1428.78,1428.78,11328.78
319,2025-04-16 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.51,-0.00091655,9900.0,9900.0,1428.78,1427.27,11327.27
320,2025-04-16 08:00:00,資金費率,ATHUSDT_binance_bybit,1.15,0.00069462,9900.0,9900.0,1427.27,1428.41,11328.41
321,2025-04-16 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1428.41,1428.41,11328.41
322,2025-04-17 08:00:00,資金費率,XCNUSDT_binance_bybit,-2.45,-0.00148423,9900.0,9900.0,1428.41,1425.96,11325.96
323,2025-04-17 08:00:00,資金費率,ATHUSDT_binance_bybit,0.6,0.00036284,9900.0,9900.0,1425.96,1426.56,11326.56
324,2025-04-17 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1426.56,1426.56,11326.56
325,2025-04-18 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.2,-0.00072487,9900.0,9900.0,1426.56,1425.36,11325.36
326,2025-04-18 08:00:00,資金費率,ATHUSDT_binance_bybit,0.29,0.00017574,9900.0,9900.0,1425.36,1425.65,11325.65
327,2025-04-18 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1425.65,1425.65,11325.65
328,2025-04-19 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.94,-0.00117522,9900.0,9900.0,1425.65,1423.72,11323.72
329,2025-04-19 08:00:00,資金費率,ATHUSDT_binance_bybit,0.06,3.633e-05,9900.0,9900.0,1423.72,1423.78,11323.78
330,2025-04-19 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1423.78,1423.78,11323.78
331,2025-04-20 08:00:00,資金費率,XCNUSDT_binance_bybit,-2.05,-0.00124436,9900.0,9900.0,1423.78,1421.72,11321.72
332,2025-04-20 08:00:00,資金費率,ATHUSDT_binance_bybit,1.26,0.00076484,9900.0,9900.0,1421.72,1422.98,11322.98
333,2025-04-20 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1422.98,1422.98,11322.98
334,2025-04-21 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.17,-0.00010538,9900.0,9900.0,1422.98,1422.81,11322.81
335,2025-04-21 08:00:00,資金費率,ATHUSDT_binance_bybit,0.27,0.00016604,9900.0,9900.0,1422.81,1423.08,11323.08
336,2025-04-21 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1423.08,1423.08,11323.08
337,2025-04-22 08:00:00,資金費率,XCNUSDT_binance_bybit,-2.95,-0.00178801,9900.0,9900.0,1423.08,1420.13,11320.13
338,2025-04-22 08:00:00,資金費率,ATHUSDT_binance_bybit,0.42,0.00025751,9900.0,9900.0,1420.13,1420.56,11320.56
339,2025-04-22 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1420.56,1420.56,11320.56
340,2025-04-23 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.32,-0.00080231,9900.0,9900.0,1420.56,1419.24,11319.24
341,2025-04-23 08:00:00,資金費率,ATHUSDT_binance_bybit,1.68,0.00101694,9900.0,9900.0,1419.24,1420.91,11320.91
342,2025-04-23 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1420.91,1420.91,11320.91
343,2025-04-24 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.64,-0.00099398,9900.0,9900.0,1420.91,1419.27,11319.27
344,2025-04-24 08:00:00,資金費率,ATHUSDT_binance_bybit,0.06,3.448e-05,9900.0,9900.0,1419.27,1419.33,11319.33
345,2025-04-24 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1419.33,1419.33,11319.33
346,2025-04-25 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.34,-0.0008095,9900.0,9900.0,1419.33,1417.99,11317.99
347,2025-04-25 08:00:00,資金費率,ATHUSDT_binance_bybit,1.52,0.00092281,9900.0,9900.0,1417.99,1419.52,11319.52
348,2025-04-25 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1419.52,1419.52,11319.52
349,2025-04-26 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.74,-0.00045021,9900.0,9900.0,1419.52,1418.77,11318.77
350,2025-04-26 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1418.77,1418.77,11318.77
351,2025-04-26 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1418.77,1418.77,11318.77
352,2025-04-27 08:00:00,資金費率,XCNUSDT_binance_bybit,0.28,0.00017075,9900.0,9900.0,1418.77,1419.06,11319.06
353,2025-04-27 08:00:00,資金費率,ATHUSDT_binance_bybit,0.06,3.63e-05,9900.0,9900.0,1419.06,1419.12,11319.12
354,2025-04-27 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1419.12,1419.12,11319.12
355,2025-04-28 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.5,-0.00030021,9900.0,9900.0,1419.12,1418.62,11318.62
356,2025-04-28 08:00:00,資金費率,ATHUSDT_binance_bybit,0.85,0.00051462,9900.0,9900.0,1418.62,1419.47,11319.47
357,2025-04-28 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1419.47,1419.47,11319.47
358,2025-04-29 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.7,-0.0004265,9900.0,9900.0,1419.47,1418.77,11318.77
359,2025-04-29 08:00:00,資金費率,ATHUSDT_binance_bybit,-5.42,-0.00328372,9900.0,9900.0,1418.77,1413.35,11313.35
360,2025-04-29 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1413.35,1413.35,11313.35
361,2025-04-30 08:00:00,資金費率,XCNUSDT_binance_bybit,-0.66,-0.00039935,9900.0,9900.0,1413.35,1412.69,11312.69
362,2025-04-30 08:00:00,資金費率,ATHUSDT_binance_bybit,0.94,0.00056774,9900.0,9900.0,1412.69,1413.63,11313.63
363,2025-04-30 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1413.63,1413.63,11313.63
364,2025-05-01 08:00:00,資金費率,XCNUSDT_binance_bybit,0.14,8.213e-05,9900.0,9900.0,1413.63,1413.76,11313.76
365,2025-05-01 08:00:00,資金費率,ATHUSDT_binance_bybit,2.06,0.00124829,9900.0,9900.0,1413.76,1415.82,11315.82
366,2025-05-01 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1415.82,1415.82,11315.82
367,2025-05-02 08:00:00,資金費率,XCNUSDT_binance_bybit,-3.12,-0.00189238,9900.0,9900.0,1415.82,1412.7,11312.7
368,2025-05-02 08:00:00,資金費率,ATHUSDT_binance_bybit,0.57,0.00034431,9900.0,9900.0,1412.7,1413.27,11313.27
369,2025-05-02 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1413.27,1413.27,11313.27
370,2025-05-03 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.81,-0.00109818,9900.0,9900.0,1413.27,1411.45,11311.45
371,2025-05-03 08:00:00,資金費率,ATHUSDT_binance_bybit,0.9,0.00054308,9900.0,9900.0,1411.45,1412.35,11312.35
372,2025-05-03 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1412.35,1412.35,11312.35
373,2025-05-04 08:00:00,資金費率,XCNUSDT_binance_bybit,0.82,0.00049491,9900.0,9900.0,1412.35,1413.17,11313.17
374,2025-05-04 08:00:00,資金費率,ATHUSDT_binance_bybit,0.48,0.00028965,9900.0,9900.0,1413.17,1413.65,11313.65
375,2025-05-04 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1413.65,1413.65,11313.65
376,2025-05-05 08:00:00,資金費率,XCNUSDT_binance_bybit,-2.11,-0.00128127,9900.0,9900.0,1413.65,1411.53,11311.53
377,2025-05-05 08:00:00,資金費率,ATHUSDT_binance_bybit,0.17,0.00010164,9900.0,9900.0,1411.53,1411.7,11311.7
378,2025-05-05 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1411.7,1411.7,11311.7
379,2025-05-06 08:00:00,資金費率,XCNUSDT_binance_bybit,0.88,0.00053257,9900.0,9900.0,1411.7,1412.58,11312.58
380,2025-05-06 08:00:00,資金費率,ATHUSDT_binance_bybit,0.05,3.268e-05,9900.0,9900.0,1412.58,1412.63,11312.63
381,2025-05-06 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1412.63,1412.63,11312.63
382,2025-05-07 08:00:00,資金費率,XCNUSDT_binance_bybit,-1.95,-0.00118439,9900.0,9900.0,1412.63,1410.68,11310.68
383,2025-05-07 08:00:00,資金費率,ATHUSDT_binance_bybit,0.0,0.0,9900.0,9900.0,1410.68,1410.68,11310.68
384,2025-05-07 08:00:00,資金費率,SYRUPUSDT_binance_bybit,0.16,0.0001,9900.0,9900.0,1410.68,1410.84,11310.84
385,2025-05-07 08:00:00,離場,SYRUPUSDT_binance_bybit,3300.0,-,9900.0,6600.0,1410.84,4710.84,11310.84
386,2025-05-07 08:00:00,離場手續費,SYRUPUSDT_binance_bybit,-2.31,-,6600.0,6600.0,4710.84,4708.53,11308.53
386,2025-05-07 08:00:00,進場,AUSDT_binance_bybit,-3300.0,-,6600.0,9900.0,4708.53,1408.53,11308.53
387,2025-05-07 08:00:00,進場手續費,AUSDT_binance_bybit,-2.31,-,9900.0,9900.0,1408.53,1406.22,11306.22
387,2025-05-08 08:00:00,資金費率,XCNUSDT_binance_bybit,-2.11,-0.00127795,9900.0,9900.0,1406.22,1404.11,11304.11
